,dataset_name,sampling_budget,query_ratio,mean_accuracy
6696,Diagonal_eny_004.csv,0.1,0.07,0.950583744725
3180,Combo_016.csv,0.19,0.01,0.9538831790160001
15089,Parcel_004.csv,0.09,0.1,0.992509269499
17806,Parcel_018.csv,0.01,0.07,0.9172186297149999
8275,DiagonalRot_006.csv,0.08,0.06,0.9940793383869999
9065,DiagonalRot_enx_004.csv,0.07,0.06,0.9563069285160001
11030,Gauss_002.csv,0.04,0.01,0.7637396100489999
19263,Uniform_enx_001.csv,0.07,0.04,0.982498685494
4557,Diagonal_005.csv,0.16,0.08,0.935383241109
7812,DiagonalRot_004.csv,0.02,0.03,0.954659613425
12839,Gauss_enx_005.csv,0.04,0.1,0.798916103125
6297,Diagonal_eny_002.csv,0.1,0.08,0.9527642485019999
21451,Uniform_eny_006.csv,0.06,0.02,0.9595817324410001
14534,Parcel_001.csv,0.14,0.05,0.985197017432
21282,Uniform_eny_005.csv,0.09,0.03,0.971810428027
1132,Combo_006.csv,0.14,0.03,0.937623890682
10642,DiagonalRot_eny_006.csv,0.05,0.03,0.963903527291
10521,DiagonalRot_eny_005.csv,0.13,0.02,0.997766586072
18866,Uniform_005.csv,0.07,0.07,0.9892875229829999
20724,Uniform_eny_002.csv,0.13,0.05,0.986226605536
2871,Combo_015.csv,0.08,0.02,0.9020922392749999
12996,Gauss_enx_005.csv,0.2,0.07,0.844470405582
1772,Combo_009.csv,0.18,0.03,0.984496953392
10593,DiagonalRot_eny_005.csv,0.2,0.04,0.998174225175
1913,Combo_010.csv,0.12,0.04,0.8792955451369999
14212,Gauss_eny_006.csv,0.02,0.03,0.746127854901
9256,DiagonalRot_enx_005.csv,0.06,0.07,0.921793757209
12602,Gauss_enx_004.csv,0.01,0.03,0.736729417186
14188,Gauss_eny_005.csv,0.19,0.09,0.868690311007
15417,Parcel_006.csv,0.02,0.08,0.98005590077
1105,Combo_006.csv,0.11,0.06,0.934558436352
17076,Parcel_014.csv,0.08,0.07,0.990426575015
19177,Uniform_006.csv,0.18,0.08,0.995805639665
4956,Diagonal_enx_001.csv,0.16,0.07,0.972777932647
8307,DiagonalRot_006.csv,0.11,0.08,0.994073439645
21002,Uniform_eny_004.csv,0.01,0.03,0.950107402657
3696,Diagonal_001.csv,0.1,0.07,0.944025235739
7778,DiagonalRot_003.csv,0.18,0.09,0.969766539902
18399,Uniform_002.csv,0.2,0.1,0.995975303644
628,Combo_004.csv,0.03,0.09,0.9363387277770001
2451,Combo_013.csv,0.06,0.02,0.9150937778110001
18302,Uniform_002.csv,0.11,0.03,0.981352802702
21559,Uniform_eny_006.csv,0.16,0.1,0.995353475799
2176,Combo_011.csv,0.18,0.07,0.913265792387
18441,Uniform_003.csv,0.05,0.02,0.9496430050460001
2787,Combo_014.csv,0.19,0.08,0.972505335515
12297,Gauss_enx_002.csv,0.1,0.08,0.8250538565350001
1196,Combo_006.csv,0.2,0.07,0.954961551548
18060,Uniform_001.csv,0.07,0.01,0.935912529546
7618,DiagonalRot_003.csv,0.02,0.09,0.941286506048
4444,Diagonal_005.csv,0.05,0.05,0.932949097959
11128,Gauss_002.csv,0.13,0.09,0.895720966694
15514,Parcel_006.csv,0.12,0.05,0.986786769579
5722,Diagonal_enx_005.csv,0.13,0.03,0.936939958267
19122,Uniform_006.csv,0.13,0.03,0.9855569101620001
10695,DiagonalRot_eny_006.csv,0.1,0.06,0.987998834902
4967,Diagonal_enx_001.csv,0.17,0.08,0.9610916007520001
10410,DiagonalRot_eny_005.csv,0.02,0.01,0.9872124513799999
4009,Diagonal_003.csv,0.01,0.1,0.884258554804
15515,Parcel_006.csv,0.12,0.06,0.989566408152
3583,Combo_018.csv,0.19,0.04,0.990203681763
21378,Uniform_eny_005.csv,0.18,0.09,0.9934040049869999
18020,Uniform_001.csv,0.03,0.01,0.9032174060189999
12424,Gauss_enx_003.csv,0.03,0.05,0.766200664355
8277,DiagonalRot_006.csv,0.08,0.08,0.9909919865919999
3667,Diagonal_001.csv,0.07,0.08,0.948174747468
12474,Gauss_enx_003.csv,0.08,0.05,0.813772124031
12782,Gauss_enx_004.csv,0.19,0.03,0.8497716991359999
10211,DiagonalRot_eny_004.csv,0.02,0.02,0.9450286920819999
3423,Combo_018.csv,0.03,0.04,0.9698323937350001
10717,DiagonalRot_eny_006.csv,0.12,0.08,0.969744911698
8199,DiagonalRot_005.csv,0.2,0.1,0.96371802885
20039,Uniform_enx_005.csv,0.04,0.1,0.991720001877
5366,Diagonal_enx_003.csv,0.17,0.07,0.9415133231659999
17313,Parcel_015.csv,0.12,0.04,0.980399285577
2895,Combo_015.csv,0.1,0.06,0.919280097009
14122,Gauss_eny_005.csv,0.13,0.03,0.847118283678
1296,Combo_007.csv,0.1,0.07,0.9904734776
3642,Diagonal_001.csv,0.05,0.03,0.919031020834
20878,Uniform_eny_003.csv,0.08,0.09,0.9905555311040001
19832,Uniform_enx_004.csv,0.04,0.03,0.971073786233
21306,Uniform_eny_005.csv,0.11,0.07,0.9894023469509999
21079,Uniform_eny_004.csv,0.08,0.1,0.9944016283789999
8548,DiagonalRot_enx_001.csv,0.15,0.09,0.988073449514
5451,Diagonal_enx_004.csv,0.06,0.02,0.9256245002689999
10685,DiagonalRot_eny_006.csv,0.09,0.06,0.9868193029569999
15449,Parcel_006.csv,0.05,0.1,0.989003422357
7866,DiagonalRot_004.csv,0.07,0.07,0.9788820370829999
12867,Gauss_enx_005.csv,0.07,0.08,0.81583767916
14607,Parcel_002.csv,0.01,0.08,0.9736663233030001
9797,DiagonalRot_eny_001.csv,0.2,0.08,0.981774024703
11755,Gauss_005.csv,0.16,0.06,0.875338944876
13979,Gauss_eny_004.csv,0.18,0.1,0.896154929304
9738,DiagonalRot_eny_001.csv,0.14,0.09,0.9815235330769999
14385,Gauss_eny_006.csv,0.19,0.06,0.878654511231
6474,Diagonal_eny_003.csv,0.08,0.05,0.937778568772
8811,DiagonalRot_enx_003.csv,0.02,0.02,0.9352441829000001
492,Combo_003.csv,0.1,0.03,0.8738023784919999
11691,Gauss_005.csv,0.1,0.02,0.8300644503710001
19375,Uniform_enx_001.csv,0.18,0.06,0.993209783419
1116,Combo_006.csv,0.12,0.07,0.948731922146
5637,Diagonal_enx_005.csv,0.04,0.08,0.9122256322110001
5085,Diagonal_enx_002.csv,0.09,0.06,0.945040686857
1757,Combo_009.csv,0.16,0.08,0.99378799905
11486,Gauss_004.csv,0.09,0.07,0.822360430361
18622,Uniform_004.csv,0.03,0.03,0.969611274347
20585,Uniform_eny_001.csv,0.19,0.06,0.99361462181
6353,Diagonal_eny_002.csv,0.16,0.04,0.946469774872
21495,Uniform_eny_006.csv,0.1,0.06,0.9898233987620001
21581,Uniform_eny_006.csv,0.19,0.02,0.9805715402249999
3644,Diagonal_001.csv,0.05,0.05,0.928070388188
14350,Gauss_eny_006.csv,0.16,0.01,0.874485582503
12001,Gauss_enx_001.csv,0.01,0.02,0.744871012116
11185,Gauss_002.csv,0.19,0.06,0.8801301477600001
1696,Combo_009.csv,0.1,0.07,0.990761915444
2295,Combo_012.csv,0.1,0.06,0.803384067651
14794,Parcel_002.csv,0.2,0.05,0.991769153113
14696,Parcel_002.csv,0.1,0.07,0.99125613669
5939,Diagonal_enx_006.csv,0.14,0.1,0.983876461259
20512,Uniform_eny_001.csv,0.12,0.03,0.984839707475
9968,DiagonalRot_eny_002.csv,0.17,0.09,0.9776406650589999
11033,Gauss_002.csv,0.04,0.04,0.7966253601909999
3313,Combo_017.csv,0.12,0.04,0.985720147389
14824,Parcel_003.csv,0.03,0.05,0.971028502116
9784,DiagonalRot_eny_001.csv,0.19,0.05,0.967675769004
9915,DiagonalRot_eny_002.csv,0.12,0.06,0.973187999429
215,Combo_002.csv,0.02,0.06,0.757061336245
1072,Combo_006.csv,0.08,0.03,0.9195979652940001
8682,DiagonalRot_enx_002.csv,0.09,0.03,0.963188386353
7006,Diagonal_eny_006.csv,0.01,0.07,0.918831888427
13379,Gauss_eny_001.csv,0.18,0.1,0.850544505055
8652,DiagonalRot_enx_002.csv,0.06,0.03,0.955781761648
13705,Gauss_eny_003.csv,0.11,0.06,0.856777297719
15384,Parcel_005.csv,0.19,0.05,0.987654701093
25,Combo_001.csv,0.03,0.06,0.763832394722
20996,Uniform_eny_003.csv,0.2,0.07,0.993704512552
10601,DiagonalRot_eny_006.csv,0.01,0.02,0.919285810757
7659,DiagonalRot_003.csv,0.06,0.1,0.965563572673
13401,Gauss_eny_002.csv,0.01,0.02,0.765809318562
5690,Diagonal_enx_005.csv,0.1,0.01,0.909280222905
9744,DiagonalRot_eny_001.csv,0.15,0.05,0.9592054453290001
20768,Uniform_eny_002.csv,0.17,0.09,0.993017738846
20110,Uniform_enx_005.csv,0.12,0.01,0.9522262262819999
12721,Gauss_enx_004.csv,0.13,0.02,0.820349361347
9171,DiagonalRot_enx_004.csv,0.18,0.02,0.9766626687119999
10847,Gauss_001.csv,0.05,0.08,0.8053415609219999
11908,Gauss_006.csv,0.11,0.09,0.8168688436239999
630,Combo_004.csv,0.04,0.01,0.915681393358
20174,Uniform_enx_005.csv,0.18,0.05,0.9919391138070001
8707,DiagonalRot_enx_002.csv,0.11,0.08,0.979316625044
18987,Uniform_005.csv,0.19,0.08,0.9952148122560001
6614,Diagonal_eny_004.csv,0.02,0.05,0.904791205122
5243,Diagonal_enx_003.csv,0.05,0.04,0.916813159205
1102,Combo_006.csv,0.11,0.03,0.9213324886049999
2204,Combo_012.csv,0.01,0.05,0.658123507145
21386,Uniform_eny_005.csv,0.19,0.07,0.9926871909839999
12903,Gauss_enx_005.csv,0.11,0.04,0.8269168804620001
11477,Gauss_004.csv,0.08,0.08,0.831501399916
11308,Gauss_003.csv,0.11,0.09,0.8309910435340001
13767,Gauss_eny_003.csv,0.17,0.08,0.9004734324070001
15064,Parcel_004.csv,0.07,0.05,0.977234809903
12512,Gauss_enx_003.csv,0.12,0.03,0.8300672199760001
21591,Uniform_eny_006.csv,0.2,0.02,0.9797407237279999
17356,Parcel_015.csv,0.16,0.07,0.989002256358
14890,Parcel_003.csv,0.1,0.01,0.9254518789480001
719,Combo_004.csv,0.12,0.1,0.971170126633
13839,Gauss_eny_004.csv,0.04,0.1,0.8155191756229999
6155,Diagonal_eny_001.csv,0.16,0.06,0.962268789764
4025,Diagonal_003.csv,0.03,0.06,0.904183191013
8224,DiagonalRot_006.csv,0.03,0.05,0.992967519214
17908,Parcel_018.csv,0.11,0.09,0.98289603494
15493,Parcel_006.csv,0.1,0.04,0.981134920032
16093,Parcel_009.csv,0.1,0.04,0.976610224772
5818,Diagonal_enx_006.csv,0.02,0.09,0.941674548477
11956,Gauss_006.csv,0.16,0.07,0.8461210917120001
3866,Diagonal_002.csv,0.07,0.07,0.947994438913
2745,Combo_014.csv,0.15,0.06,0.945651339913
11867,Gauss_006.csv,0.07,0.08,0.807055304654
10343,DiagonalRot_eny_004.csv,0.15,0.04,0.985491047446
18889,Uniform_005.csv,0.09,0.1,0.993052947614
11950,Gauss_006.csv,0.16,0.01,0.779244985644
19549,Uniform_enx_002.csv,0.15,0.1,0.994960205772
4214,Diagonal_004.csv,0.02,0.05,0.938352138523
12096,Gauss_enx_001.csv,0.1,0.07,0.8448362460619999
15193,Parcel_004.csv,0.2,0.04,0.9828728653200001
1401,Combo_008.csv,0.01,0.02,0.902170168504
12828,Gauss_enx_005.csv,0.03,0.09,0.778145688725
3253,Combo_017.csv,0.06,0.04,0.977260261173
20125,Uniform_enx_005.csv,0.13,0.06,0.992299178477
2158,Combo_011.csv,0.16,0.09,0.9204087861560001
8578,DiagonalRot_enx_001.csv,0.18,0.09,0.991316656094
17058,Parcel_014.csv,0.06,0.09,0.990981017471
18893,Uniform_005.csv,0.1,0.04,0.983521911788
7011,Diagonal_eny_006.csv,0.02,0.02,0.9135942349259999
18547,Uniform_003.csv,0.15,0.08,0.992595845906
10197,DiagonalRot_eny_003.csv,0.2,0.08,0.987384308026
3841,Diagonal_002.csv,0.05,0.02,0.942402865935
18199,Uniform_001.csv,0.2,0.1,0.996743384026
11849,Gauss_006.csv,0.05,0.1,0.7753352537279999
2100,Combo_011.csv,0.11,0.01,0.794173439703
1673,Combo_009.csv,0.08,0.04,0.9824534414659999
10293,DiagonalRot_eny_004.csv,0.1,0.04,0.988121072821
4213,Diagonal_004.csv,0.02,0.04,0.944045416843
7480,DiagonalRot_002.csv,0.09,0.01,0.966185790231
17932,Parcel_018.csv,0.14,0.03,0.9340964538429999
14562,Parcel_001.csv,0.17,0.03,0.97574453734
18403,Uniform_003.csv,0.01,0.04,0.947580667853
11515,Gauss_004.csv,0.12,0.06,0.826787107196
8547,DiagonalRot_enx_001.csv,0.15,0.08,0.989798853533
17845,Parcel_018.csv,0.05,0.06,0.9574253056730001
14823,Parcel_003.csv,0.03,0.04,0.9631232550769999
16923,Parcel_013.csv,0.13,0.04,0.982797018151
16363,Parcel_010.csv,0.17,0.04,0.982046772753
14609,Parcel_002.csv,0.01,0.1,0.979492150643
18135,Uniform_001.csv,0.14,0.06,0.993308812753
18156,Uniform_001.csv,0.16,0.07,0.994291870635
9388,DiagonalRot_enx_005.csv,0.19,0.09,0.9545882245720001
10070,DiagonalRot_eny_003.csv,0.08,0.01,0.995251458498
10860,Gauss_001.csv,0.07,0.01,0.7637937883879999
2005,Combo_011.csv,0.01,0.06,0.776752816955
15887,Parcel_008.csv,0.09,0.08,0.991806903745
15233,Parcel_005.csv,0.04,0.04,0.965371293609
13411,Gauss_eny_002.csv,0.02,0.02,0.7948964674860001
2257,Combo_012.csv,0.06,0.08,0.821822160127
18482,Uniform_003.csv,0.09,0.03,0.97373154949
5574,Diagonal_enx_004.csv,0.18,0.05,0.9545623956479999
9083,DiagonalRot_enx_004.csv,0.09,0.04,0.964479394943
5355,Diagonal_enx_003.csv,0.16,0.06,0.947565537348
6093,Diagonal_eny_001.csv,0.1,0.04,0.9631800934379999
7935,DiagonalRot_004.csv,0.14,0.06,0.984933494266
1519,Combo_008.csv,0.12,0.1,0.993675823414
1378,Combo_007.csv,0.18,0.09,0.9938471638490001
15206,Parcel_005.csv,0.01,0.07,0.9594804518269999
19265,Uniform_enx_001.csv,0.07,0.06,0.9889935471179999
13200,Gauss_eny_001.csv,0.01,0.01,0.7130106360699999
19647,Uniform_enx_003.csv,0.05,0.08,0.986429378116
5842,Diagonal_enx_006.csv,0.05,0.03,0.9521129509020001
7122,Diagonal_eny_006.csv,0.13,0.03,0.9307847875700002
16211,Parcel_010.csv,0.02,0.02,0.887002241069
12820,Gauss_enx_005.csv,0.03,0.01,0.664922538296
5832,Diagonal_enx_006.csv,0.04,0.03,0.953367259486
9821,DiagonalRot_eny_002.csv,0.03,0.02,0.956731713979
12718,Gauss_enx_004.csv,0.12,0.09,0.839279320756
522,Combo_003.csv,0.13,0.03,0.890488711044
15372,Parcel_005.csv,0.18,0.03,0.981416779664
234,Combo_002.csv,0.04,0.05,0.774077139758
12180,Gauss_enx_001.csv,0.19,0.01,0.893017640596
6318,Diagonal_eny_002.csv,0.12,0.09,0.962402328507
11992,Gauss_006.csv,0.2,0.03,0.841952031233
20029,Uniform_enx_005.csv,0.03,0.1,0.9893467737980001
1948,Combo_010.csv,0.15,0.09,0.908138018385
6361,Diagonal_eny_002.csv,0.17,0.02,0.952296583623
20983,Uniform_eny_003.csv,0.19,0.04,0.989723471379
20000,Uniform_enx_005.csv,0.01,0.01,0.824078069858
11684,Gauss_005.csv,0.09,0.05,0.824148145518
15927,Parcel_008.csv,0.13,0.08,0.993439756373
20632,Uniform_eny_002.csv,0.04,0.03,0.9549987523810001
2224,Combo_012.csv,0.03,0.05,0.7452836088220001
20582,Uniform_eny_001.csv,0.19,0.03,0.988669460979
15246,Parcel_005.csv,0.05,0.07,0.983340055735
16209,Parcel_010.csv,0.01,0.1,0.969435893679
5571,Diagonal_enx_004.csv,0.18,0.02,0.9370124004000001
4523,Diagonal_005.csv,0.13,0.04,0.934050232326
5793,Diagonal_enx_005.csv,0.2,0.04,0.945177106937
5738,Diagonal_enx_005.csv,0.14,0.09,0.936818550906
4728,Diagonal_006.csv,0.13,0.09,0.9507538631550001
7818,DiagonalRot_004.csv,0.02,0.09,0.961261767469
8859,DiagonalRot_enx_003.csv,0.06,0.1,0.928170226932
21518,Uniform_eny_006.csv,0.12,0.09,0.993559193417
15275,Parcel_005.csv,0.08,0.06,0.9852361257260001
2437,Combo_013.csv,0.04,0.08,0.951620216264
14087,Gauss_eny_005.csv,0.09,0.08,0.820703113669
11989,Gauss_006.csv,0.19,0.1,0.839267910766
3167,Combo_016.csv,0.17,0.08,0.993679967717
18193,Uniform_001.csv,0.2,0.04,0.9918314872409999
19480,Uniform_enx_002.csv,0.09,0.01,0.946550581497
13752,Gauss_eny_003.csv,0.16,0.03,0.8550287660600001
15920,Parcel_008.csv,0.13,0.01,0.9527481471870001
14027,Gauss_eny_005.csv,0.03,0.08,0.785692745671
7016,Diagonal_eny_006.csv,0.02,0.07,0.9292966152169999
13386,Gauss_eny_001.csv,0.19,0.07,0.8171143071060001
15998,Parcel_008.csv,0.2,0.09,0.995464411047
12641,Gauss_enx_004.csv,0.05,0.02,0.805125645202
19126,Uniform_006.csv,0.13,0.07,0.99419075009
4945,Diagonal_enx_001.csv,0.15,0.06,0.962716027123
15649,Parcel_007.csv,0.05,0.1,0.991380880724
12237,Gauss_enx_002.csv,0.04,0.08,0.765196243028
6046,Diagonal_eny_001.csv,0.05,0.07,0.9467793370049999
9227,DiagonalRot_enx_005.csv,0.03,0.08,0.910230588081
5585,Diagonal_enx_004.csv,0.19,0.06,0.947616228035
5590,Diagonal_enx_004.csv,0.2,0.01,0.958408326322
1228,Combo_007.csv,0.03,0.09,0.98341032502
13341,Gauss_eny_001.csv,0.15,0.02,0.8372924093899999
13333,Gauss_eny_001.csv,0.14,0.04,0.8473611578329999
14743,Parcel_002.csv,0.15,0.04,0.986952977317
8244,DiagonalRot_006.csv,0.05,0.05,0.991868885199
19050,Uniform_006.csv,0.06,0.01,0.937143239989
16237,Parcel_010.csv,0.04,0.08,0.9835145026719999
6555,Diagonal_eny_003.csv,0.16,0.06,0.9470351092
15373,Parcel_005.csv,0.18,0.04,0.9862714182410001
12145,Gauss_enx_001.csv,0.15,0.06,0.8457488365000001
159,Combo_001.csv,0.16,0.1,0.853897805624
1589,Combo_008.csv,0.19,0.1,0.995782601869
15369,Parcel_005.csv,0.17,0.1,0.993012205512
5565,Diagonal_enx_004.csv,0.17,0.06,0.952887525495
7190,Diagonal_eny_006.csv,0.2,0.01,0.955839720594
18785,Uniform_004.csv,0.19,0.06,0.9943787209139999
10576,DiagonalRot_eny_005.csv,0.18,0.07,0.99035534079
15061,Parcel_004.csv,0.07,0.02,0.929047075509
13364,Gauss_eny_001.csv,0.17,0.05,0.814529573441
1556,Combo_008.csv,0.16,0.07,0.992940233515
2828,Combo_015.csv,0.03,0.09,0.900171888352
436,Combo_003.csv,0.04,0.07,0.887871773265
15592,Parcel_006.csv,0.2,0.03,0.9848867798190001
21241,Uniform_eny_005.csv,0.05,0.02,0.942249941699
17972,Parcel_018.csv,0.18,0.03,0.949990016443
2780,Combo_014.csv,0.19,0.01,0.95734827573
3701,Diagonal_001.csv,0.11,0.02,0.936633130326
5686,Diagonal_enx_005.csv,0.09,0.07,0.9227109689749999
4727,Diagonal_006.csv,0.13,0.08,0.9418351552850001
17622,Parcel_017.csv,0.03,0.03,0.947986683788
2951,Combo_015.csv,0.16,0.02,0.9183482842370001
2555,Combo_013.csv,0.16,0.06,0.962685131373
10350,DiagonalRot_eny_004.csv,0.16,0.01,0.96146742217
18538,Uniform_003.csv,0.14,0.09,0.993440712465
17881,Parcel_018.csv,0.09,0.02,0.8589272103210001
12737,Gauss_enx_004.csv,0.14,0.08,0.839195577948
6465,Diagonal_eny_003.csv,0.07,0.06,0.9356741922319999
7355,DiagonalRot_001.csv,0.16,0.06,0.984274760889
15717,Parcel_007.csv,0.12,0.08,0.9926737602719999
7823,DiagonalRot_004.csv,0.03,0.04,0.972358205708
12449,Gauss_enx_003.csv,0.05,0.1,0.8284309669769999
20042,Uniform_enx_005.csv,0.05,0.03,0.972571825845
15271,Parcel_005.csv,0.08,0.02,0.9497809889319999
5185,Diagonal_enx_002.csv,0.19,0.06,0.956236363024
8549,DiagonalRot_enx_001.csv,0.15,0.1,0.988272788501
5242,Diagonal_enx_003.csv,0.05,0.03,0.894907219788
2092,Combo_011.csv,0.1,0.03,0.855752972271
10207,DiagonalRot_eny_004.csv,0.01,0.08,0.9549810379979999
11948,Gauss_006.csv,0.15,0.09,0.8320389021879999
187,Combo_001.csv,0.19,0.08,0.8582954418909999
18738,Uniform_004.csv,0.14,0.09,0.9951493198829999
18968,Uniform_005.csv,0.17,0.09,0.9949689756810001
1381,Combo_007.csv,0.19,0.02,0.974296285367
19144,Uniform_006.csv,0.15,0.05,0.992144442833
8605,DiagonalRot_enx_002.csv,0.01,0.06,0.944977519605
15743,Parcel_007.csv,0.15,0.04,0.988059004093
11528,Gauss_004.csv,0.13,0.09,0.8516557166300001
15038,Parcel_004.csv,0.04,0.09,0.9839225890180001
19981,Uniform_enx_004.csv,0.19,0.02,0.9796230598610001
8448,DiagonalRot_enx_001.csv,0.05,0.09,0.9861766928919999
11390,Gauss_003.csv,0.2,0.01,0.8323204846719999
21500,Uniform_eny_006.csv,0.11,0.01,0.939839383414
7295,DiagonalRot_001.csv,0.1,0.06,0.9742904083789999
8068,DiagonalRot_005.csv,0.07,0.09,0.953919671793
12935,Gauss_enx_005.csv,0.14,0.06,0.826760936681
9959,DiagonalRot_eny_002.csv,0.16,0.1,0.9833480530140001
9764,DiagonalRot_eny_001.csv,0.17,0.05,0.9675665340200001
24,Combo_001.csv,0.03,0.05,0.782364756814
3363,Combo_017.csv,0.17,0.04,0.9865177796529999
1088,Combo_006.csv,0.09,0.09,0.935416089008
12866,Gauss_enx_005.csv,0.07,0.07,0.796980338715
10886,Gauss_001.csv,0.09,0.07,0.8152650434450001
11590,Gauss_004.csv,0.2,0.01,0.8367331086059999
20712,Uniform_eny_002.csv,0.12,0.03,0.975829771437
10503,DiagonalRot_eny_005.csv,0.11,0.04,0.9943270811370001
12306,Gauss_enx_002.csv,0.11,0.07,0.787041723135
17079,Parcel_014.csv,0.08,0.1,0.9921753561910001
15906,Parcel_008.csv,0.11,0.07,0.9914736163
11944,Gauss_006.csv,0.15,0.05,0.8306258024359999
6337,Diagonal_eny_002.csv,0.14,0.08,0.9561133322750001
17611,Parcel_017.csv,0.02,0.02,0.891796850633
18383,Uniform_002.csv,0.19,0.04,0.9904198488670001
276,Combo_002.csv,0.08,0.07,0.819892003969
12413,Gauss_enx_003.csv,0.02,0.04,0.750011932
3906,Diagonal_002.csv,0.11,0.07,0.9517668252339999
5845,Diagonal_enx_006.csv,0.05,0.06,0.9526712059010001
21287,Uniform_eny_005.csv,0.09,0.08,0.98922301645
1137,Combo_006.csv,0.14,0.08,0.934968561334
18108,Uniform_001.csv,0.11,0.09,0.9945450214700001
13324,Gauss_eny_001.csv,0.13,0.05,0.793961841153
2490,Combo_013.csv,0.1,0.01,0.9389617179950001
16165,Parcel_009.csv,0.17,0.06,0.988816072744
7742,DiagonalRot_003.csv,0.15,0.03,0.961811906972
14482,Parcel_001.csv,0.09,0.03,0.962368763967
13127,Gauss_enx_006.csv,0.13,0.08,0.8503827582819999
3935,Diagonal_002.csv,0.14,0.06,0.95835432576
15072,Parcel_004.csv,0.08,0.03,0.963920812686
2384,Combo_012.csv,0.19,0.05,0.843347734355
8016,DiagonalRot_005.csv,0.02,0.07,0.9187497751610001
7084,Diagonal_eny_006.csv,0.09,0.05,0.9620776117759999
16499,Parcel_011.csv,0.1,0.1,0.9938400025890001
1863,Combo_010.csv,0.07,0.04,0.859013342828
15688,Parcel_007.csv,0.09,0.09,0.9932246465919999
364,Combo_002.csv,0.17,0.05,0.8480151207969999
9094,DiagonalRot_enx_004.csv,0.1,0.05,0.9671156152770001
18916,Uniform_005.csv,0.12,0.07,0.9919957866429999
18354,Uniform_002.csv,0.16,0.05,0.9916220750110001
3802,Diagonal_002.csv,0.01,0.03,0.92645939825
15309,Parcel_005.csv,0.11,0.1,0.991196273436
3536,Combo_018.csv,0.14,0.07,0.992920645118
3825,Diagonal_002.csv,0.03,0.06,0.932540458381
6642,Diagonal_eny_004.csv,0.05,0.03,0.900193140817
20141,Uniform_enx_005.csv,0.15,0.02,0.9771263397859999
12991,Gauss_enx_005.csv,0.2,0.02,0.8293960992039999
18330,Uniform_002.csv,0.14,0.01,0.9471663474429999
18927,Uniform_005.csv,0.13,0.08,0.99327552597
13527,Gauss_eny_002.csv,0.13,0.08,0.8690316251289999
7269,DiagonalRot_001.csv,0.07,0.1,0.987052326251
19138,Uniform_006.csv,0.14,0.09,0.995657343387
7929,DiagonalRot_004.csv,0.13,0.1,0.968564730857
12982,Gauss_enx_005.csv,0.19,0.03,0.841455957009
7166,Diagonal_eny_006.csv,0.17,0.07,0.96686415313
12869,Gauss_enx_005.csv,0.07,0.1,0.839554116498
5867,Diagonal_enx_006.csv,0.07,0.08,0.9533917800309999
4761,Diagonal_006.csv,0.17,0.02,0.9467260932700001
882,Combo_005.csv,0.09,0.03,0.9337385722920001
13893,Gauss_eny_004.csv,0.1,0.04,0.84924064394
20049,Uniform_enx_005.csv,0.05,0.1,0.991697139974
557,Combo_003.csv,0.16,0.08,0.9263468381899999
1960,Combo_010.csv,0.17,0.01,0.853074702474
13331,Gauss_eny_001.csv,0.14,0.02,0.829140709447
1207,Combo_007.csv,0.01,0.08,0.969436798335
7684,DiagonalRot_003.csv,0.09,0.05,0.9700514832160001
16859,Parcel_013.csv,0.06,0.1,0.990870282106
12021,Gauss_enx_001.csv,0.03,0.02,0.775782913085
10485,DiagonalRot_eny_005.csv,0.09,0.06,0.994108713917
3630,Diagonal_001.csv,0.04,0.01,0.921903314057
1708,Combo_009.csv,0.11,0.09,0.9934221413140001
1140,Combo_006.csv,0.15,0.01,0.9223897590369999
6207,Diagonal_eny_002.csv,0.01,0.08,0.9305527602320001
19868,Uniform_enx_004.csv,0.07,0.09,0.991303275245
19038,Uniform_006.csv,0.04,0.09,0.9907685109559999
2660,Combo_014.csv,0.07,0.01,0.944207532158
14852,Parcel_003.csv,0.06,0.03,0.9685215183600001
1307,Combo_007.csv,0.11,0.08,0.9909718796060001
16212,Parcel_010.csv,0.02,0.03,0.928642745415
12452,Gauss_enx_003.csv,0.06,0.03,0.7991145740469999
6905,Diagonal_eny_005.csv,0.11,0.06,0.9326934714830001
11927,Gauss_006.csv,0.13,0.08,0.827307887559
14072,Gauss_eny_005.csv,0.08,0.03,0.8354222606300001
9429,DiagonalRot_enx_006.csv,0.03,0.1,0.980951341799
2151,Combo_011.csv,0.16,0.02,0.8325060398370001
19622,Uniform_enx_003.csv,0.03,0.03,0.9543044098000001
13283,Gauss_eny_001.csv,0.09,0.04,0.822215084714
5004,Diagonal_enx_002.csv,0.01,0.05,0.914059291574
15996,Parcel_008.csv,0.2,0.07,0.9937854918200001
1627,Combo_009.csv,0.03,0.08,0.9828148640790001
9714,DiagonalRot_eny_001.csv,0.12,0.05,0.963442886901
358,Combo_002.csv,0.16,0.09,0.876807166284
138,Combo_001.csv,0.14,0.09,0.848014588287
8491,DiagonalRot_enx_001.csv,0.1,0.02,0.9970052792290001
16766,Parcel_012.csv,0.17,0.07,0.987166565774
